SERIALNO,OCCP,AGEP,SEX,RAC1P,HISP,SCHL,STATE,PUMA,ESR,WAGP,COW,WKHP
2020HU0743234,2545.0,64,2,1,1,21.0,21,1200,1.0,5300.0,2.0,40.0
2020HU0743245,230.0,41,1,1,1,22.0,21,1600,1.0,80000.0,3.0,50.0
2020HU0743245,9610.0,38,2,1,1,14.0,21,1600,1.0,15000.0,1.0,37.0
2020HU0743245,,8,1,1,1,5.0,21,1600,,,,
2020HU0743245,,3,1,1,1,2.0,21,1600,,,,
2020HU0743245,,3,1,1,1,1.0,21,1600,,,,
2020HU0743248,650.0,58,2,1,1,21.0,21,1703,1.0,70000.0,1.0,40.0
2020HU0743248,4920.0,29,2,1,1,21.0,21,1703,1.0,30000.0,1.0,30.0
2020HU0743258,4120.0,42,2,1,1,19.0,21,2600,1.0,23000.0,1.0,36.0
2020HU0743258,4920.0,47,1,1,1,20.0,21,2600,1.0,30000.0,1.0,55.0
2020HU0743258,,10,1,1,1,7.0,21,2600,,,,
2020HU0743258,,7,2,1,1,4.0,21,2600,,,,
2020HU0743258,,3,1,1,1,1.0,21,2600,,,,
2020HU0743329,7750.0,30,2,9,3,16.0,21,2500,2.0,18500.0,1.0,40.0
2020HU0743329,,8,1,9,3,5.0,21,2500,,,,
2020HU0743329,,7,2,9,3,4.0,21,2500,,,,
2020HU0743329,,2,2,9,3,,21,2500,,,,
2020HU0743336,5740.0,71,2,1,1,16.0,21,1703,6.0,0.0,1.0,
2020HU0743336,7700.0,66,1,1,1,20.0,21,1703,1.0,42000.0,1.0,50.0
2020HU0743381,2545.0,51,2,1,1,16.0,21,1300,2.0,20000.0,3.0,40.0
2020HU0743404,9620.0,36,1,1,1,19.0,21,1300,6.0,21600.0,1.0,40.0
2020HU0743404,4720.0,37,2,1,1,15.0,21,1300,1.0,5700.0,1.0,30.0
2020HU0743404,4720.0,17,1,1,1,14.0,21,1300,3.0,70.0,1.0,9.0
2020HU0743404,,12,1,1,1,9.0,21,1300,,,,
2020HU0743404,,6,2,1,1,3.0,21,1300,,,,
2020HU0743475,6442.0,60,1,1,1,16.0,21,1200,1.0,100000.0,1.0,40.0
2020HU0743475,,57,2,1,1,20.0,21,1200,6.0,0.0,,
2020HU0743475,540.0,24,1,1,1,21.0,21,1200,1.0,45000.0,1.0,40.0
2020HU0743598,,75,2,1,1,22.0,21,2200,6.0,0.0,,
2020HU0743598,,77,1,1,1,24.0,21,2200,6.0,0.0,,
2020HU0743702,6260.0,71,2,1,1,16.0,21,200,6.0,1300.0,1.0,19.0
2020HU0743818,2014.0,40,2,1,1,22.0,21,500,6.0,0.0,4.0,
2020HU0743818,6355.0,34,1,1,1,21.0,21,500,1.0,110000.0,1.0,40.0
2020HU0743818,,5,1,1,1,1.0,21,500,,,,
2020HU0743818,,2,1,1,1,,21,500,,,,
2020HU0743818,,0,2,1,1,,21,500,,,,
2020HU0743821,,84,1,1,1,23.0,21,1703,6.0,0.0,,
2020HU0743821,3255.0,80,2,1,1,21.0,21,1703,6.0,0.0,2.0,
2020HU0743964,9130.0,42,1,1,1,16.0,21,300,1.0,38000.0,1.0,40.0
2020HU0743964,5160.0,41,2,1,1,16.0,21,300,1.0,32000.0,1.0,39.0
2020HU0744015,440.0,63,1,1,1,16.0,21,1706,1.0,34400.0,7.0,40.0
2020HU0744015,5120.0,60,2,1,1,17.0,21,1706,1.0,28700.0,7.0,40.0
2020HU0744030,6410.0,66,1,9,1,19.0,21,600,3.0,2500.0,6.0,32.0
2020HU0744030,350.0,63,2,1,1,23.0,21,600,6.0,0.0,2.0,
2020HU0744125,,75,2,1,1,19.0,21,1200,6.0,0.0,,
2020HU0744125,4220.0,74,1,1,1,17.0,21,1200,1.0,14600.0,1.0,32.0
2020HU0744125,3421.0,36,1,1,1,20.0,21,1200,1.0,27400.0,1.0,38.0
2020HU0744137,,80,2,1,1,21.0,21,2000,6.0,0.0,,
2020HU0744333,,40,2,1,1,21.0,21,1600,6.0,0.0,,
2020HU0744333,5000.0,47,1,1,1,18.0,21,1600,1.0,60000.0,1.0,40.0
2020HU0744333,,1,1,1,1,,21,1600,,,,
2020HU0744363,8225.0,43,2,2,1,17.0,21,1701,1.0,30000.0,1.0,40.0
2020HU0744363,,0,1,2,1,,21,1701,,,,
2020HU0744363,,6,1,1,1,3.0,21,1701,,,,
2020HU0744366,2145.0,57,2,9,1,19.0,21,1600,1.0,34000.0,1.0,40.0
2020HU0744366,6520.0,58,1,9,2,16.0,21,1600,1.0,40000.0,1.0,40.0
2020HU0744390,3421.0,46,2,1,1,16.0,21,1705,1.0,32200.0,1.0,40.0
2020HU0744390,7720.0,22,1,1,1,16.0,21,1705,1.0,11400.0,1.0,40.0
2020HU0744479,,54,2,1,1,16.0,21,1600,6.0,0.0,,
2020HU0744479,7200.0,68,1,1,1,16.0,21,1600,1.0,7200.0,1.0,40.0
2020HU0744560,2014.0,30,1,1,1,21.0,21,500,1.0,45000.0,1.0,40.0
2020HU0744560,4850.0,29,2,9,1,22.0,21,500,1.0,9000.0,1.0,40.0
2020HU0744566,,73,2,1,1,19.0,21,1703,6.0,0.0,,
2020HU0744609,4720.0,23,2,1,1,18.0,21,1400,1.0,15000.0,1.0,25.0
2020HU0744609,8100.0,24,1,1,1,12.0,21,1400,1.0,45600.0,1.0,40.0
2020HU0744609,,1,2,1,1,,21,1400,,,,
2020HU0744630,,87,2,1,1,16.0,21,1704,6.0,0.0,,
2020HU0744669,,82,1,1,1,16.0,21,1200,6.0,0.0,,
2020HU0744721,20.0,44,1,1,1,21.0,21,1800,1.0,115000.0,1.0,45.0
2020HU0744721,850.0,37,2,1,1,22.0,21,1800,1.0,25000.0,1.0,45.0
2020HU0744721,,8,2,1,1,4.0,21,1800,,,,
2020HU0744721,,8,2,1,1,4.0,21,1800,,,,
2020HU0744721,,4,2,1,1,1.0,21,1800,,,,
2020HU0744725,,60,2,1,1,11.0,21,900,6.0,0.0,,
2020HU0744725,,38,1,1,1,16.0,21,900,6.0,0.0,,
2020HU0744725,,33,2,1,1,6.0,21,900,6.0,0.0,,
2020HU0744843,,79,1,1,1,22.0,21,2000,6.0,0.0,,
2020HU0744843,,78,2,1,1,18.0,21,2000,6.0,0.0,,
2020HU0744864,630.0,58,1,1,1,22.0,21,900,1.0,30000.0,2.0,25.0
2020HU0744864,2310.0,56,2,1,1,22.0,21,900,6.0,37400.0,4.0,40.0
2020HU0744867,,80,1,1,1,14.0,21,2400,6.0,0.0,,
2020HU0744940,3550.0,59,2,1,1,21.0,21,2400,1.0,90000.0,3.0,40.0
2020HU0744940,6230.0,61,1,1,1,16.0,21,2400,1.0,0.0,6.0,20.0
2020HU0744949,9121.0,68,1,1,1,16.0,21,600,1.0,15000.0,3.0,20.0
2020HU0744965,4900.0,66,2,1,1,19.0,21,300,1.0,7000.0,2.0,24.0
2020HU0744990,,67,2,1,1,16.0,21,1702,6.0,0.0,,
2020HU0744990,1305.0,66,1,1,1,24.0,21,1702,1.0,100000.0,1.0,45.0
2020HU0745029,9640.0,67,1,1,1,19.0,21,1706,6.0,1600.0,1.0,36.0
2020HU0745029,630.0,65,2,1,1,20.0,21,1706,6.0,0.0,1.0,
2020HU0745043,4220.0,63,1,1,1,16.0,21,2600,1.0,50000.0,1.0,40.0
2020HU0745043,2545.0,63,2,1,1,24.0,21,2600,1.0,5300.0,2.0,40.0
2020HU0745158,3720.0,36,1,1,1,18.0,21,2800,1.0,68000.0,3.0,99.0
2020HU0745158,4230.0,25,2,1,1,16.0,21,2800,3.0,12000.0,5.0,30.0
2020HU0745158,,8,1,1,1,4.0,21,2800,,,,
2020HU0745158,,6,1,1,1,4.0,21,2800,,,,
2020HU0745191,5940.0,34,2,1,1,19.0,21,2600,1.0,52000.0,4.0,37.0
2020HU0745191,440.0,39,1,1,1,16.0,21,2600,1.0,52000.0,4.0,40.0
2020HU0745191,,6,1,1,1,3.0,21,2600,,,,
2020HU0745199,4020.0,53,2,1,1,16.0,21,1705,1.0,12500.0,3.0,25.0
2020HU0745199,7210.0,54,1,1,1,13.0,21,1705,1.0,80000.0,1.0,55.0
2020HU0745199,4700.0,27,1,1,1,21.0,21,1705,1.0,36000.0,1.0,40.0
2020HU0745199,4700.0,22,2,1,1,16.0,21,1705,2.0,26000.0,1.0,45.0
2020HU0745354,4700.0,34,1,1,1,21.0,21,2700,1.0,48000.0,1.0,40.0
2020HU0745354,4030.0,32,2,1,1,16.0,21,2700,1.0,18000.0,1.0,40.0
2020HU0745366,,58,2,1,1,16.0,21,400,6.0,0.0,,
2020HU0745374,4800.0,31,1,1,1,21.0,21,2100,1.0,40400.0,1.0,40.0
2020HU0745374,3421.0,28,2,1,1,20.0,21,2100,2.0,10000.0,1.0,20.0
2020HU0745374,,2,1,1,1,,21,2100,,,,
2020HU0745374,,0,1,1,1,,21,2100,,,,
2020HU0745425,3210.0,58,2,1,1,22.0,21,1704,1.0,10000.0,1.0,30.0
2020HU0745425,4900.0,78,2,1,1,20.0,21,1704,1.0,14000.0,1.0,30.0
2020HU0745436,440.0,40,1,1,1,19.0,21,1704,6.0,15600.0,1.0,50.0
2020HU0745436,3930.0,47,2,1,1,21.0,21,1704,1.0,100000.0,1.0,50.0
2020HU0745436,,12,2,1,1,9.0,21,1704,,,,
2020HU0745436,,10,2,1,1,7.0,21,1704,,,,
2020HU0745436,,6,1,1,1,3.0,21,1704,,,,
2020HU0745453,3802.0,68,1,1,1,20.0,21,300,1.0,24000.0,3.0,32.0
2020HU0745453,,64,2,1,1,13.0,21,300,6.0,0.0,,
2020HU0745544,8740.0,60,2,1,1,16.0,21,1800,6.0,27400.0,1.0,41.0
2020HU0745812,2060.0,78,2,1,1,22.0,21,1705,1.0,20400.0,2.0,30.0
2020HU0745820,,70,2,1,1,17.0,21,2600,6.0,0.0,,
2020HU0745866,,60,1,1,1,17.0,21,400,6.0,0.0,,
2020HU0745866,5160.0,66,2,1,1,1.0,21,400,6.0,0.0,1.0,
2020HU0745903,440.0,51,1,3,1,20.0,21,2100,6.0,0.0,1.0,
2020HU0745985,440.0,70,1,1,1,20.0,21,1704,1.0,0.0,6.0,20.0
2020HU0745985,,68,2,1,1,13.0,21,1704,6.0,0.0,,
2020HU0745985,,38,2,1,1,20.0,21,1704,6.0,0.0,,
2020HU0745985,,19,1,1,1,16.0,21,1704,6.0,0.0,,
2020HU0745985,,12,2,8,4,10.0,21,1704,,,,
2020HU0746026,,75,1,1,1,16.0,21,2000,6.0,0.0,,
2020HU0746026,,71,2,1,1,18.0,21,2000,6.0,0.0,,
2020HU0746099,4720.0,54,2,1,1,18.0,21,1701,6.0,0.0,1.0,
2020HU0746099,9620.0,61,1,9,1,17.0,21,1701,6.0,13000.0,1.0,56.0
2020HU0746143,7200.0,55,1,1,1,16.0,21,1300,1.0,24000.0,1.0,40.0
2020HU0746186,9630.0,46,1,1,1,20.0,21,2300,1.0,90000.0,1.0,50.0
2020HU0746186,750.0,53,2,1,1,17.0,21,2300,1.0,30000.0,1.0,40.0
2020HU0746186,,9,2,1,1,6.0,21,2300,,,,
2020HU0746199,5610.0,52,2,1,1,20.0,21,1600,1.0,40000.0,1.0,40.0
2020HU0746199,4720.0,28,2,1,1,16.0,21,1600,6.0,1500.0,1.0,22.0
2020HU0746199,,10,2,1,1,7.0,21,1600,,,,
2020HU0746199,,8,2,9,1,5.0,21,1600,,,,
2020HU0746199,,8,2,1,1,5.0,21,1600,,,,
2020HU0746199,,6,2,1,1,3.0,21,1600,,,,
2020HU0746199,,4,2,1,1,1.0,21,1600,,,,
2020HU0746199,,0,2,1,1,,21,1600,,,,
2020HU0746237,350.0,54,2,1,1,21.0,21,1600,1.0,88000.0,2.0,40.0
2020HU0746237,110.0,56,1,1,1,21.0,21,1600,1.0,410000.0,1.0,40.0
2020HU0746237,4020.0,24,2,1,1,15.0,21,1600,6.0,0.0,1.0,
2020HU0746237,1555.0,22,1,1,1,20.0,21,1600,1.0,29100.0,1.0,27.0
2020HU0746438,6530.0,24,1,1,1,20.0,21,500,1.0,38000.0,1.0,40.0
2020HU0746438,910.0,24,2,1,1,19.0,21,500,1.0,15600.0,1.0,40.0
2020HU0746438,9645.0,20,1,1,2,18.0,21,500,1.0,19100.0,1.0,40.0
2020HU0746453,,67,1,1,1,12.0,21,1500,6.0,0.0,,
2020HU0746453,3602.0,59,2,1,1,17.0,21,1500,1.0,0.0,6.0,40.0
2020HU0746559,5000.0,26,2,1,1,19.0,21,1706,1.0,32000.0,1.0,80.0
2020HU0746559,7010.0,28,1,1,1,21.0,21,1706,1.0,32000.0,1.0,80.0
2020HU0746567,3515.0,24,2,1,1,20.0,21,1400,1.0,35000.0,1.0,40.0
2020HU0746567,4210.0,25,1,1,1,15.0,21,1400,1.0,65000.0,5.0,60.0
2020HU0746567,,5,1,1,1,2.0,21,1400,,,,
2020HU0746614,4220.0,61,1,1,1,16.0,21,500,1.0,30000.0,3.0,40.0
2020HU0746615,,80,2,1,1,14.0,21,300,6.0,0.0,,
2020HU0746615,,45,2,1,1,16.0,21,300,6.0,0.0,,
2020HU0746627,3500.0,44,2,1,1,16.0,21,1200,1.0,25000.0,1.0,36.0
2020HU0746627,4220.0,46,1,1,1,17.0,21,1200,1.0,28000.0,1.0,40.0
2020HU0746627,,17,1,1,1,13.0,21,1200,6.0,0.0,,
2020HU0746716,2320.0,31,1,1,1,21.0,21,1400,1.0,40000.0,4.0,60.0
2020HU0746782,800.0,43,2,1,1,21.0,21,1703,1.0,60000.0,7.0,40.0
2020HU0746782,4850.0,45,1,1,1,20.0,21,1703,1.0,60000.0,1.0,40.0
2020HU0746782,,14,2,1,1,11.0,21,1703,,,,
2020HU0746808,4510.0,54,1,1,1,19.0,21,1902,1.0,30000.0,7.0,40.0
2020HU0746913,2722.0,66,1,1,1,23.0,21,1300,6.0,0.0,1.0,
2020HU0746913,,67,2,1,1,23.0,21,1300,6.0,0.0,,
2020HU0746970,4810.0,84,1,1,1,21.0,21,1703,6.0,72000.0,1.0,30.0
2020HU0746970,1920.0,80,2,1,1,21.0,21,1703,1.0,128000.0,1.0,40.0
2020HU0747026,,75,2,1,1,11.0,21,2300,6.0,0.0,,
2020HU0747065,,67,1,1,1,15.0,21,700,6.0,0.0,,
2020HU0747065,,72,2,1,1,16.0,21,700,6.0,0.0,,
2020HU0747259,9005.0,26,1,1,1,21.0,21,1704,1.0,55000.0,1.0,40.0
2020HU0747259,4700.0,25,2,1,1,21.0,21,1704,1.0,60000.0,1.0,40.0
2020HU0747329,,59,2,1,1,19.0,21,1400,6.0,0.0,,
2020HU0747503,,66,2,1,1,21.0,21,1702,6.0,0.0,,
2020HU0747558,2100.0,34,1,2,1,23.0,21,1702,1.0,130000.0,4.0,80.0
2020HU0747577,3010.0,63,1,1,1,23.0,21,1400,6.0,0.0,7.0,
2020HU0747577,,62,2,1,1,19.0,21,1400,6.0,0.0,,
2020HU0747645,310.0,28,2,1,1,21.0,21,1300,1.0,25000.0,3.0,40.0
2020HU0747645,8650.0,27,1,1,1,19.0,21,1300,1.0,30000.0,1.0,48.0
2020HU0747645,,2,2,1,1,,21,1300,,,,
2020HU0747653,800.0,73,2,1,1,23.0,21,2400,6.0,0.0,1.0,
2020HU0747653,,73,1,1,1,21.0,21,2400,6.0,0.0,,
2020HU0747653,800.0,50,2,1,1,20.0,21,2400,1.0,57000.0,1.0,40.0
2020HU0747708,530.0,64,1,1,1,21.0,21,1703,1.0,69000.0,2.0,45.0
2020HU0747770,,93,2,1,1,11.0,21,2200,6.0,0.0,,
2020HU0747935,2545.0,57,2,1,1,16.0,21,2300,1.0,12900.0,3.0,35.0
2020HU0747935,650.0,32,1,1,1,20.0,21,2300,1.0,50000.0,1.0,45.0
2020HU0747935,,14,1,1,1,11.0,21,2300,,,,
2020HU0747935,,12,1,1,1,10.0,21,2300,,,,
2020HU0747935,,8,2,1,1,4.0,21,2300,,,,
2020HU0747935,,3,1,1,1,1.0,21,2300,,,,
2020HU0747961,2310.0,47,1,3,2,20.0,21,1705,1.0,18000.0,3.0,35.0
2020HU0747996,,77,1,1,1,16.0,21,1100,6.0,0.0,,
2020HU0747996,,78,2,1,1,16.0,21,1100,6.0,0.0,,
2020HU0748049,5300.0,69,2,1,1,20.0,21,1500,6.0,0.0,1.0,
2020HU0748061,5600.0,54,2,1,1,16.0,21,1100,1.0,55000.0,2.0,40.0
2020HU0748061,6305.0,45,1,1,1,16.0,21,1100,1.0,75000.0,2.0,40.0
2020HU0748112,,67,2,1,1,20.0,21,600,6.0,0.0,,
2020HU0748112,,17,1,1,1,13.0,21,600,6.0,0.0,,
2020HU0748137,51.0,34,1,1,1,18.0,21,1706,1.0,55000.0,1.0,50.0
2020HU0748137,3601.0,35,2,1,1,19.0,21,1706,1.0,18000.0,1.0,35.0
2020HU0748137,,7,1,1,1,3.0,21,1706,,,,
2020HU0748137,,15,2,1,1,12.0,21,1706,,0.0,,
2020HU0748287,6260.0,54,1,1,2,21.0,21,1902,1.0,25000.0,1.0,30.0
2020HU0748388,4700.0,42,2,1,1,20.0,21,700,1.0,0.0,6.0,50.0
2020HU0748388,4251.0,45,1,1,1,16.0,21,700,2.0,0.0,6.0,40.0
2020HU0748388,,16,1,1,1,12.0,21,700,6.0,0.0,,
2020HU0748388,5120.0,34,2,1,1,18.0,21,700,1.0,45000.0,1.0,45.0
2020HU0748419,440.0,46,1,1,1,19.0,21,1705,1.0,136000.0,1.0,60.0
2020HU0748495,,87,1,1,1,11.0,21,1200,6.0,0.0,,
2020HU0748559,51.0,55,2,1,1,19.0,21,1903,1.0,80000.0,1.0,35.0
2020HU0748559,4850.0,58,1,1,1,18.0,21,1903,1.0,70000.0,1.0,40.0
2020HU0748612,,67,2,1,1,22.0,21,1704,6.0,0.0,,
2020HU0748612,,70,1,1,1,21.0,21,1704,6.0,0.0,,
2020HU0748686,,66,1,2,1,16.0,21,1702,6.0,0.0,,
2020HU0748707,5040.0,41,2,1,1,19.0,21,2000,6.0,0.0,1.0,
2020HU0748707,4110.0,41,2,1,1,17.0,21,2000,6.0,0.0,1.0,
2020HU0748707,,13,2,1,1,9.0,21,2000,,,,
2020HU0748822,4720.0,34,2,2,1,21.0,21,1200,6.0,0.0,1.0,
2020HU0748822,9810.0,34,1,2,1,18.0,21,1200,4.0,40000.0,5.0,52.0
2020HU0748822,,14,1,2,1,10.0,21,1200,,,,
2020HU0748822,,12,1,2,1,8.0,21,1200,,,,
2020HU0748822,,6,2,2,1,3.0,21,1200,,,,
2020HU0748822,,61,2,2,1,21.0,21,1200,6.0,0.0,,
2020HU0748916,3255.0,36,2,1,1,20.0,21,800,1.0,50000.0,1.0,40.0
2020HU0748916,,17,2,1,1,14.0,21,800,6.0,0.0,,
2020HU0748916,,16,1,1,1,12.0,21,800,6.0,0.0,,
2020HU0749015,,56,1,1,1,15.0,21,400,6.0,0.0,,
2020HU0749267,9640.0,68,1,1,24,17.0,21,2100,1.0,35000.0,1.0,32.0
2020HU0749267,,67,2,1,24,17.0,21,2100,6.0,0.0,,
2020HU0749267,9265.0,78,2,1,24,16.0,21,2100,6.0,0.0,1.0,
2020HU0749267,4200.0,41,1,1,24,16.0,21,2100,1.0,42000.0,1.0,40.0
2020HU0749267,,9,1,1,24,7.0,21,2100,,,,
2020HU0749385,10.0,64,1,1,1,18.0,21,2400,1.0,410000.0,1.0,55.0
2020HU0749385,,69,2,1,1,18.0,21,2400,6.0,0.0,,
2020HU0749442,3602.0,61,2,1,1,19.0,21,200,1.0,5000.0,1.0,16.0
2020HU0749442,,89,1,1,1,11.0,21,200,6.0,0.0,,
2020HU0749476,,72,1,1,1,16.0,21,1903,6.0,0.0,,
2020HU0749565,,83,1,1,1,22.0,21,1902,6.0,0.0,,
2020HU0749565,,76,2,1,1,19.0,21,1902,6.0,0.0,,
2020HU0749582,4040.0,29,2,1,1,19.0,21,2500,1.0,20000.0,1.0,36.0
2020HU0749582,,0,2,1,1,,21,2500,,,,
2020HU0749642,,80,1,1,1,21.0,21,1703,6.0,0.0,,
2020HU0749642,,76,2,1,1,17.0,21,1703,6.0,0.0,,
2020HU0749691,,72,1,1,1,21.0,21,1903,6.0,0.0,,
2020HU0749691,,72,2,1,1,22.0,21,1903,6.0,0.0,,
2020HU0749703,3870.0,56,1,1,1,17.0,21,700,1.0,31800.0,4.0,38.0
2020HU0749768,,86,1,1,1,17.0,21,900,6.0,0.0,,
2020HU0749768,,68,2,1,1,14.0,21,900,6.0,0.0,,
2020HU0749803,2300.0,52,2,1,1,22.0,21,1200,1.0,69000.0,4.0,40.0
2020HU0749803,20.0,57,1,1,1,16.0,21,1200,1.0,81000.0,1.0,50.0
2020HU0749803,4600.0,17,2,1,1,14.0,21,1200,1.0,4700.0,4.0,12.0
2020HU0749898,7750.0,44,1,1,1,16.0,21,1800,1.0,40000.0,1.0,40.0
2020HU0749898,,40,2,1,1,16.0,21,1800,6.0,0.0,,
2020HU0749898,,12,1,1,1,10.0,21,1800,,,,
2020HU0749958,220.0,27,1,1,1,19.0,21,2800,1.0,90000.0,1.0,40.0
2020HU0749958,5160.0,28,2,1,1,18.0,21,2800,6.0,0.0,1.0,
2020HU0749958,,3,1,1,1,1.0,21,2800,,,,
2020HU0749958,,1,2,1,1,,21,2800,,,,
2020HU0750061,3255.0,31,2,1,1,20.0,21,1800,3.0,0.0,1.0,
2020HU0750061,6355.0,32,1,9,2,20.0,21,1800,1.0,70000.0,1.0,40.0
2020HU0750061,,3,1,9,2,1.0,21,1800,,,,
2020HU0750061,,1,2,9,2,,21,1800,,,,
2020HU0750143,2205.0,38,2,1,1,24.0,21,2300,1.0,63000.0,2.0,40.0
2020HU0750143,1460.0,42,1,1,1,21.0,21,2300,1.0,104000.0,1.0,50.0
2020HU0750143,,8,2,1,1,5.0,21,2300,,,,
2020HU0750143,,5,1,1,1,2.0,21,2300,,,,
2020HU0750177,,65,2,2,1,22.0,21,1903,6.0,0.0,,
2020HU0750243,5310.0,64,2,1,1,22.0,21,400,1.0,22500.0,5.0,35.0
2020HU0750415,5860.0,61,2,6,1,21.0,21,2400,1.0,73000.0,1.0,40.0
2020HU0750415,,46,2,6,1,15.0,21,2400,6.0,0.0,,
2020HU0750460,7855.0,32,1,2,1,16.0,21,1702,1.0,40800.0,1.0,40.0
2020HU0750558,7330.0,65,1,1,1,17.0,21,2200,1.0,38000.0,1.0,40.0
2020HU0750558,,61,2,1,1,16.0,21,2200,6.0,0.0,,
2020HU0750638,,72,2,1,1,19.0,21,2400,6.0,0.0,,
2020HU0750664,9410.0,67,1,1,1,16.0,21,1704,6.0,0.0,1.0,
2020HU0750664,,68,2,1,1,20.0,21,1704,6.0,0.0,,
2020HU0750768,9121.0,71,1,1,1,18.0,21,2300,1.0,30000.0,3.0,30.0
2020HU0750996,350.0,60,2,1,1,16.0,21,2200,1.0,35000.0,1.0,38.0
2020HU0750996,8740.0,34,2,1,1,19.0,21,2200,3.0,20000.0,1.0,50.0
2020HU0751018,,64,2,1,1,16.0,21,1703,6.0,0.0,,
2020HU0751171,5310.0,69,2,1,1,21.0,21,900,1.0,180.0,5.0,14.0
2020HU0751171,565.0,71,1,1,1,19.0,21,900,1.0,13900.0,3.0,24.0
2020HU0751221,3220.0,50,2,1,1,19.0,21,200,6.0,0.0,1.0,
2020HU0751221,3255.0,42,1,1,1,20.0,21,200,1.0,40000.0,1.0,40.0
2020HU0751221,,13,2,1,1,10.0,21,200,,,,
2020HU0751238,,93,1,1,1,13.0,21,2800,6.0,0.0,,
2020HU0751238,3255.0,60,1,1,1,20.0,21,2800,1.0,77000.0,2.0,44.0
2020HU0751238,2751.0,32,1,1,1,18.0,21,2800,3.0,0.0,1.0,
2020HU0751238,3603.0,23,2,1,1,19.0,21,2800,1.0,22000.0,2.0,36.0
2020HU0751238,,55,2,1,1,19.0,21,2800,6.0,0.0,,
2020HU0751436,137.0,89,1,1,1,18.0,21,1300,6.0,0.0,5.0,
2020HU0751441,9610.0,41,2,2,1,16.0,21,1701,1.0,2100.0,2.0,40.0
2020HU0751441,4720.0,18,2,2,1,16.0,21,1701,3.0,10100.0,1.0,14.0
2020HU0751441,4220.0,17,2,2,1,14.0,21,1701,6.0,0.0,1.0,
2020HU0751469,3258.0,42,1,1,1,22.0,21,2000,1.0,75000.0,1.0,44.0
2020HU0751469,,41,2,1,1,21.0,21,2000,6.0,0.0,,
2020HU0751469,,14,1,1,1,12.0,21,2000,,,,
2020HU0751469,,7,2,1,1,4.0,21,2000,,,,
2020HU0751469,,1,1,1,1,,21,2000,,,,
2020HU0751469,,15,1,2,1,12.0,21,2000,,0.0,,
2020HU0751469,,13,2,2,1,11.0,21,2000,,,,
2020HU0751516,2360.0,57,2,1,1,22.0,21,1901,1.0,50000.0,4.0,20.0
2020HU0751516,2310.0,59,1,1,1,22.0,21,1901,1.0,20000.0,4.0,30.0
2020HU0751516,4110.0,32,1,1,1,18.0,21,1901,1.0,23000.0,1.0,20.0
2020HU0751516,4760.0,20,2,1,1,19.0,21,1901,6.0,4200.0,1.0,25.0
2020HU0751516,,15,2,6,1,11.0,21,1901,,0.0,,
2020HU0751560,5260.0,59,2,2,1,16.0,21,1902,1.0,8000.0,4.0,40.0
2020HU0751578,3255.0,33,2,1,1,21.0,21,2100,1.0,40000.0,2.0,36.0
2020HU0751578,6355.0,37,1,1,1,20.0,21,2100,1.0,56000.0,1.0,40.0
2020HU0751578,,6,1,1,1,3.0,21,2100,,,,
2020HU0751578,,0,1,1,1,,21,2100,,,,
2020HU0751676,9600.0,57,1,1,1,16.0,21,600,1.0,35000.0,1.0,48.0
2020HU0751695,1007.0,58,2,2,1,18.0,21,1704,1.0,70000.0,5.0,45.0
2020HU0751710,,67,2,1,1,19.0,21,2700,6.0,0.0,,
2020HU0751807,,78,2,1,1,16.0,21,1704,6.0,0.0,,
2020HU0751836,,69,2,2,1,18.0,21,1703,6.0,0.0,,
2020HU0751836,4220.0,71,1,2,1,16.0,21,1703,1.0,10800.0,1.0,15.0
2020HU0751866,,93,2,1,1,11.0,21,1300,6.0,0.0,,
2020HU0751905,800.0,28,1,1,1,21.0,21,2600,1.0,88000.0,1.0,50.0
2020HU0751905,1006.0,28,2,1,1,21.0,21,2600,1.0,65000.0,1.0,40.0
2020HU0751905,,0,2,1,1,,21,2600,,,,
2020HU0752017,140.0,33,2,1,1,21.0,21,2100,1.0,55000.0,1.0,40.0
2020HU0752017,,39,1,1,1,14.0,21,2100,6.0,0.0,,
2020HU0752017,,15,1,1,1,13.0,21,2100,,0.0,,
2020HU0752017,,7,2,1,1,4.0,21,2100,,,,
2020HU0752017,,5,1,1,1,2.0,21,2100,,,,
2020HU0752017,,2,2,1,1,,21,2100,,,,
2020HU0752051,2205.0,72,1,6,1,24.0,21,1901,6.0,0.0,2.0,
2020HU0752051,2205.0,73,2,1,1,24.0,21,1901,6.0,0.0,2.0,
2020HU0752055,2830.0,72,1,1,1,20.0,21,2400,6.0,0.0,1.0,
2020HU0752100,,84,1,1,1,16.0,21,2600,6.0,0.0,,
2020HU0752100,3930.0,56,2,1,1,21.0,21,2600,1.0,42500.0,1.0,48.0
2020HU0752100,9720.0,47,1,1,1,16.0,21,2600,1.0,27000.0,1.0,40.0
2020HU0752100,,25,2,1,1,21.0,21,2600,6.0,0.0,,
2020HU0752197,5740.0,57,2,1,1,17.0,21,2800,1.0,19200.0,3.0,40.0
2020HU0752197,7220.0,61,1,1,1,16.0,21,2800,6.0,0.0,1.0,
2020HU0752200,4055.0,28,2,1,1,18.0,21,1200,6.0,0.0,7.0,
2020HU0752200,,6,2,1,1,3.0,21,1200,,,,
2020HU0752200,,3,2,1,1,1.0,21,1200,,,,
2020HU0752217,,48,2,1,1,16.0,21,1300,6.0,0.0,,
