education_required,mean_annual_wage,percent_change,occupation,job_type
High school diploma or equivalent,34606.0,13.4177,351012,High-Demand
No formal educational credential,28794.0,32.1608,352014,High-Demand
No formal educational credential,29022.0,9.6154,353011,High-Demand
No formal educational credential,23497.0,11.0604,353023,High-Demand
No formal educational credential,30751.0,6.6038,353041,High-Demand
No formal educational credential,23146.0,9.5694,359031,High-Demand
High school diploma or equivalent,53694.0,3.4091,371012,High-Wage
High school diploma or equivalent,40963.0,9.0909,372021,High-Demand
Not reported,27642.0,5.8685,390000,High-Demand
High school diploma or equivalent,37068.0,11.8644,391014,High-Demand
No formal educational credential,21488.0,14.6341,393031,High-Demand
No formal educational credential,21910.0,6.3063,393091,High-Demand
Associate degree,49008.0,6.25,394011,High-Demand
Associate degree,45485.0,5.2632,394031,High-Demand
Postsecondary nondegree award,33324.0,9.5506,395012,High-Demand
High school diploma or equivalent,30650.0,5.2174,399032,High-Demand
High school diploma or equivalent,22731.0,6.0241,399041,High-Demand
High school diploma or equivalent,77336.0,-6.4103,411012,High-Wage
No formal educational credential,31349.0,5.0847,412021,High-Demand
High school diploma or equivalent,59051.0,8.7719,413021,Both
Bachelor's degree,76022.0,4.0984,413031,High-Wage
High school diploma or equivalent,59204.0,-0.6557,413091,High-Wage
Bachelor's degree,91298.0,1.4184,414011,High-Wage
High school diploma or equivalent,71071.0,1.4327,414012,High-Wage
High school diploma or equivalent,50982.0,5.1948,419022,Both
High school diploma or equivalent,39897.0,6.5574,419099,High-Demand
High school diploma or equivalent,50178.0,3.8462,434061,High-Wage
No formal educational credential,58708.0,-3.2787,435051,High-Wage
No formal educational credential,57360.0,-2.7778,435052,High-Wage
High school diploma or equivalent,56899.0,9.6774,435061,Both
High school diploma or equivalent,55147.0,-18.1818,436011,High-Wage
High school diploma or equivalent,34856.0,7.2569,436013,High-Demand
Not reported,53350.0,5.1913,470000,Both
High school diploma or equivalent,69558.0,3.4091,471011,High-Wage
High school diploma or equivalent,51640.0,6.6381,472031,Both
No formal educational credential,44161.0,8.4764,472061,High-Demand
High school diploma or equivalent,58567.0,7.0225,472073,Both
High school diploma or equivalent,56400.0,6.1433,472111,Both
High school diploma or equivalent,63007.0,4.0431,472152,High-Wage
High school diploma or equivalent,72962.0,6.4815,472221,Both
High school diploma or equivalent,57215.0,0.0,474011,High-Wage
High school diploma or equivalent,37099.0,8.6735,474051,High-Demand
Not reported,50622.0,4.409,490000,High-Wage
High school diploma or equivalent,67335.0,2.1583,491011,High-Wage
Postsecondary nondegree award,66660.0,2.4096,492022,High-Wage
High school diploma or equivalent,55975.0,4.3478,493042,High-Wage
High school diploma or equivalent,58441.0,2.7778,499012,High-Wage
Postsecondary nondegree award,50818.0,2.8571,499021,High-Wage
High school diploma or equivalent,61744.0,9.6085,499041,Both
High school diploma or equivalent,51825.0,11.1111,499043,Both
High school diploma or equivalent,75919.0,16.0494,499051,Both
High school diploma or equivalent,,8.3333,499052,High-Demand
Associate degree,,12.6214,499062,High-Demand
High school diploma or equivalent,67379.0,4.6233,511011,High-Wage
No formal educational credential,30182.0,5.8824,513011,High-Demand
Postsecondary nondegree award,55286.0,-3.3898,514111,High-Wage
High school diploma or equivalent,45700.0,6.8966,514121,High-Demand
High school diploma or equivalent,68683.0,-5.0847,519011,High-Wage
High school diploma or equivalent,51735.0,-1.5385,519023,High-Wage
High school diploma or equivalent,,6.8966,519051,High-Demand
High school diploma or equivalent,40822.0,12.5,519124,High-Demand
Not reported,41796.0,5.2353,530000,High-Demand
High school diploma or equivalent,32660.0,16.092,533031,High-Demand
Postsecondary nondegree award,51638.0,1.7798,533032,High-Wage
High school diploma or equivalent,34793.0,9.375,533052,High-Demand
No formal educational credential,27393.0,11.8812,533053,High-Demand
No formal educational credential,29188.0,13.1579,533099,High-Demand
No formal educational credential,28219.0,8.0,536021,High-Demand
No formal educational credential,,7.5472,537063,High-Demand
High school diploma or equivalent,33220.0,8.5809,537065,High-Demand
Not reported,93709.0,7.1456,110000,Both
Bachelor's degree,166327.0,-5.0,111011,High-Wage
Bachelor's degree,88512.0,5.9799,111021,Both
Bachelor's degree,116944.0,5.1852,112021,Both
Bachelor's degree,106202.0,3.7528,112022,High-Wage
Bachelor's degree,108280.0,6.5574,113012,Both
Bachelor's degree,100158.0,2.7523,113013,High-Wage
Bachelor's degree,118032.0,13.4021,113021,Both
Bachelor's degree,113852.0,17.9177,113031,Both
Bachelor's degree,105191.0,5.2632,113051,Both
Bachelor's degree,114832.0,7.8947,113061,Both
High school diploma or equivalent,93940.0,6.383,113071,Both
Bachelor's degree,109775.0,4.6154,113121,High-Wage
High school diploma or equivalent,58294.0,7.9268,119013,Both
Bachelor's degree,100675.0,7.1429,119021,Both
Master's degree,86226.0,2.6895,119032,High-Wage
Master's degree,84521.0,5.1948,119033,Both
Bachelor's degree,97637.0,-9.9291,119039,High-Wage
Bachelor's degree,129996.0,9.5238,119041,Both
High school diploma or equivalent,56590.0,6.7633,119051,Both
Bachelor's degree,44542.0,14.2857,119072,High-Demand
High school diploma or equivalent,52998.0,4.3478,119081,High-Wage
Bachelor's degree,100127.0,28.2318,119111,Both
Bachelor's degree,139976.0,0.0,119121,High-Wage
High school diploma or equivalent,91395.0,-18.5185,119131,High-Wage
High school diploma or equivalent,43594.0,9.3385,119141,High-Demand
Bachelor's degree,67530.0,8.8889,119151,Both
Bachelor's degree,78038.0,7.1429,119161,Both
Associate degree,63738.0,-3.4091,119171,High-Wage
Bachelor's degree,111489.0,1.8692,119199,High-Wage
Not reported,68359.0,5.1955,130000,Both
Bachelor's degree,63653.0,-2.8133,131020,High-Wage
High school diploma or equivalent,63132.0,-6.25,131031,High-Wage
Bachelor's degree,62708.0,2.4055,131041,High-Wage
Bachelor's degree,67053.0,-1.1364,131051,High-Wage
Bachelor's degree,61655.0,6.0883,131071,Both
Bachelor's degree,74554.0,18.3962,131081,Both
Bachelor's degree,86231.0,7.7079,131082,Both
Bachelor's degree,85444.0,9.1503,131111,Both
Bachelor's degree,52394.0,0.0,131131,High-Wage
Bachelor's degree,50772.0,10.7143,131141,Both
Bachelor's degree,55507.0,9.5406,131151,Both
Bachelor's degree,56537.0,13.9594,131161,Both
Bachelor's degree,72660.0,-1.8462,131199,High-Wage
Bachelor's degree,68423.0,5.9859,132011,Both
Bachelor's degree,81878.0,-3.2258,132031,High-Wage
Bachelor's degree,79171.0,-1.4925,132041,High-Wage
Bachelor's degree,85743.0,8.4746,132051,Both
Bachelor's degree,88880.0,17.2662,132052,Both
Bachelor's degree,101804.0,10.3448,132054,Both
Bachelor's degree,70831.0,22.2222,132061,Both
Bachelor's degree,36630.0,6.9767,132071,High-Demand
Bachelor's degree,70692.0,4.5833,132072,High-Wage
High school diploma or equivalent,44527.0,5.7692,132082,High-Demand
Bachelor's degree,53657.0,0.0,132099,High-Wage
Not reported,76109.0,12.0709,150000,Both
Bachelor's degree,71497.0,12.4183,151211,Both
Bachelor's degree,88796.0,34.8837,151212,Both
Associate degree,66361.0,8.1967,151231,Both
"Some college, no degree",53866.0,7.2289,151232,Both
Bachelor's degree,100849.0,2.9412,151241,High-Wage
Bachelor's degree,76702.0,6.4516,151242,Both
Bachelor's degree,115376.0,5.0,151243,Both
Bachelor's degree,69326.0,5.1546,151244,Both
Bachelor's degree,76300.0,0.0,151251,High-Wage
Bachelor's degree,99630.0,24.1071,151252,Both
Bachelor's degree,71270.0,20.8333,151253,Both
Bachelor's degree,54298.0,17.2414,151254,Both
Bachelor's degree,94493.0,10.8303,151299,Both
Bachelor's degree,88096.0,42.8571,152051,Both
Bachelor's degree,,5.8824,152099,High-Demand
Not reported,81951.0,8.1377,170000,Both
Bachelor's degree,95855.0,7.8947,171011,Both
Bachelor's degree,57387.0,8.642,171022,Both
Bachelor's degree,112916.0,11.3636,172041,Both
Bachelor's degree,89127.0,6.8345,172051,Both
Bachelor's degree,80761.0,4.4444,172071,High-Wage
Bachelor's degree,88075.0,21.0526,172072,Both
Bachelor's degree,120051.0,4.2553,172081,High-Wage
Bachelor's degree,92303.0,4.4444,172111,High-Wage
Bachelor's degree,82250.0,16.9565,172112,Both
Bachelor's degree,93960.0,10.6061,172131,Both
Bachelor's degree,97213.0,16.2791,172141,Both
Bachelor's degree,93694.0,-14.7059,172151,High-Wage
Bachelor's degree,146354.0,8.0,172161,Both
Bachelor's degree,97586.0,5.3763,172199,Both
Associate degree,56944.0,4.0,173011,High-Wage
Associate degree,66000.0,5.4545,173012,Both
Associate degree,65323.0,1.6129,173013,High-Wage
Associate degree,60845.0,0.0,173019,High-Wage
Associate degree,77276.0,2.439,173023,High-Wage
Associate degree,67392.0,4.5455,173025,High-Wage
Associate degree,66957.0,4.2857,173026,High-Wage
Associate degree,,8.3333,173027,High-Demand
Associate degree,69567.0,-7.1429,173029,High-Wage
High school diploma or equivalent,51290.0,8.1967,173031,Both
Not reported,70904.0,5.2083,190000,Both
Bachelor's degree,55370.0,-5.8824,191023,High-Wage
Bachelor's degree,75422.0,-10.3448,191029,High-Wage
Bachelor's degree,66661.0,-7.4074,191031,High-Wage
Bachelor's degree,56936.0,0.0,191032,High-Wage
Bachelor's degree,89578.0,7.5472,192031,Both
Bachelor's degree,65412.0,5.2083,192041,Both
Bachelor's degree,84777.0,13.3333,192042,Both
Doctoral or professional degree,95949.0,12.5,193033,Both
Master's degree,66953.0,0.0,193034,High-Wage
Master's degree,108096.0,-7.0175,193039,High-Wage
Master's degree,66544.0,10.5263,193051,Both
Bachelor's degree,79346.0,-11.5385,193099,High-Wage
Associate degree,44759.0,8.5714,194012,High-Demand
Associate degree,50076.0,0.0,194031,High-Wage
Associate degree,55518.0,14.8148,194042,Both
Associate degree,72008.0,6.6667,194043,Both
Associate degree,55345.0,4.5455,194099,High-Wage
Bachelor's degree,76908.0,12.8099,195011,Both
High school diploma or equivalent,72692.0,20.7792,195012,Both
Not reported,46693.0,10.0372,210000,High-Demand
Master's degree,57015.0,7.1429,211012,Both
Master's degree,49474.0,15.7143,211013,High-Demand
Master's degree,42324.0,10.0,211015,High-Demand
Bachelor's degree,48777.0,27.1605,211018,High-Demand
Master's degree,58318.0,9.1603,211022,Both
Master's degree,46294.0,15.4762,211023,High-Demand
Bachelor's degree,63471.0,2.4691,211029,High-Wage
Bachelor's degree,58730.0,5.8824,211091,Both
High school diploma or equivalent,33614.0,11.7647,211093,High-Demand
High school diploma or equivalent,41679.0,19.0476,211094,High-Demand
Not reported,81297.0,5.836,230000,Both
Doctoral or professional degree,97276.0,6.4516,231011,Both
Associate degree,49498.0,6.4327,232011,High-Demand
Not reported,52486.0,2.5884,250000,High-Wage
Doctoral or professional degree,105553.0,9.0909,251011,Both
Doctoral or professional degree,,6.5574,251021,High-Demand
Doctoral or professional degree,77431.0,4.0816,251022,High-Wage
Doctoral or professional degree,122608.0,8.3333,251032,Both
Doctoral or professional degree,93265.0,8.1081,251042,Both
Doctoral or professional degree,,10.0,251062,High-Demand
Doctoral or professional degree,115761.0,5.0,251063,Both
Doctoral or professional degree,,5.8824,251066,High-Demand
Doctoral or professional degree,65921.0,3.8462,251069,High-Wage
Doctoral or professional degree,108439.0,19.7183,251071,Both
Doctoral or professional degree,73407.0,17.5,251072,Both
Master's degree,74418.0,4.4118,251121,High-Wage
Doctoral or professional degree,77430.0,3.2258,251122,High-Wage
Doctoral or professional degree,74315.0,2.7027,251123,High-Wage
Doctoral or professional degree,68523.0,4.908,251199,High-Wage
Associate degree,40743.0,6.4516,252011,High-Demand
Bachelor's degree,56553.0,1.8265,252012,High-Wage
Bachelor's degree,54246.0,2.2343,252021,High-Wage
Bachelor's degree,54939.0,2.3088,252022,High-Wage
Bachelor's degree,56642.0,2.5987,252031,High-Wage
Bachelor's degree,54907.0,0.0,252032,High-Wage
Bachelor's degree,53235.0,1.5326,252052,High-Wage
Bachelor's degree,52644.0,0.7634,252057,High-Wage
Bachelor's degree,53510.0,1.6667,252058,High-Wage
Bachelor's degree,55916.0,3.4483,252059,High-Wage
Master's degree,57605.0,3.4722,254022,High-Wage
Master's degree,69724.0,2.8986,259031,High-Wage
Bachelor's degree,81388.0,12.5,271025,Both
Bachelor's degree,59749.0,8.5938,272022,Both
Bachelor's degree,59686.0,6.0,273031,Both
Bachelor's degree,76890.0,15.7895,273042,Both
Bachelor's degree,52828.0,-1.6949,273043,High-Wage
Bachelor's degree,60947.0,7.8431,273091,Both
Not reported,82824.0,8.1936,290000,Both
Doctoral or professional degree,150254.0,9.0909,291011,Both
Doctoral or professional degree,202218.0,4.918,291021,High-Wage
Bachelor's degree,62907.0,8.642,291031,Both
Doctoral or professional degree,163396.0,5.1282,291041,Both
Doctoral or professional degree,129823.0,0.7653,291051,High-Wage
Master's degree,93857.0,28.7129,291071,Both
Master's degree,86399.0,13.6691,291122,Both
Doctoral or professional degree,91279.0,16.6667,291123,Both
Associate degree,84552.0,0.0,291124,High-Wage
Associate degree,64251.0,12.5461,291126,Both
Master's degree,75063.0,16.8367,291127,Both
Bachelor's degree,86500.0,12.2807,291129,Both
Doctoral or professional degree,94218.0,20.202,291131,Both
Bachelor's degree,76168.0,5.6456,291141,Both
Master's degree,151984.0,5.0,291151,Both
Master's degree,99410.0,44.6809,291171,Both
Doctoral or professional degree,78137.0,15.7895,291181,Both
Doctoral or professional degree,401490.0,0.0,291212,High-Wage
Doctoral or professional degree,249757.0,3.8889,291215,High-Wage
Doctoral or professional degree,332547.0,2.0,291216,High-Wage
Doctoral or professional degree,213794.0,2.6316,291221,High-Wage
Doctoral or professional degree,392396.0,0.0,291229,High-Wage
Doctoral or professional degree,349772.0,0.0,291249,High-Wage
Associate degree,67462.0,7.6923,291292,Both
Bachelor's degree,53804.0,4.0865,292010,High-Wage
Associate degree,56662.0,2.7778,292031,High-Wage
Associate degree,71251.0,12.1212,292032,Both
Associate degree,81234.0,-4.3478,292033,High-Wage
Associate degree,61106.0,1.7291,292034,High-Wage
Associate degree,69084.0,2.0833,292035,High-Wage
Postsecondary nondegree award,33789.0,6.1728,292042,High-Demand
Postsecondary nondegree award,48335.0,5.53,292043,High-Demand
High school diploma or equivalent,37452.0,6.2119,292052,High-Demand
Postsecondary nondegree award,31719.0,10.7843,292053,High-Demand
Associate degree,34286.0,23.1343,292056,High-Demand
Postsecondary nondegree award,34691.0,14.2857,292057,High-Demand
Postsecondary nondegree award,52753.0,8.3845,292061,Both
Postsecondary nondegree award,42793.0,10.6667,292072,High-Demand
High school diploma or equivalent,,18.1818,292092,High-Demand
Postsecondary nondegree award,58358.0,5.303,292099,Both
Associate degree,48852.0,16.4706,299021,High-Demand
Master's degree,51479.0,17.6471,299091,Both
Not reported,34152.0,14.9822,310000,High-Demand
High school diploma or equivalent,28012.0,27.7778,311120,High-Demand
Postsecondary nondegree award,34247.0,9.628,311131,High-Demand
Associate degree,62046.0,17.9487,312011,Both
Associate degree,59625.0,24.0,312021,Both
Postsecondary nondegree award,47358.0,14.2857,319011,High-Demand
Postsecondary nondegree award,35390.0,15.3591,319092,High-Demand
High school diploma or equivalent,31036.0,26.8293,319096,High-Demand
Postsecondary nondegree award,34059.0,5.2288,319097,High-Demand
High school diploma or equivalent,68753.0,3.9735,331012,High-Wage
Postsecondary nondegree award,59250.0,3.3708,331021,High-Wage
High school diploma or equivalent,59421.0,-13.6364,331091,High-Wage
High school diploma or equivalent,75375.0,0.0,333021,High-Wage
High school diploma or equivalent,36845.0,9.5238,339011,High-Demand
High school diploma or equivalent,38834.0,9.8361,339099,High-Demand
Not reported,26766.0,6.9174,350000,High-Demand
High school diploma or equivalent,50275.0,13.2231,351011,Both
High school diploma or equivalent,35269.0,13.8822,351012,High-Demand
No formal educational credential,29284.0,5.0818,352012,High-Demand
Postsecondary nondegree award,,7.1429,352013,High-Demand
